scientificName,latitude,longitude,eventDate,date_year,month,day,individualCount,basisOfRecord,datasetName,vernacularName,bathymetry,sst,species_common,species_scientific
Eschrichtius robustus,57.019347,-135.60169,2023-04-19T11:05:51,2023,4,19,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,11,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.018175,-135.60659,2023-04-19T10:58:25,2023,4,19,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,11,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.145556,-135.531876,2023-04-21,2023,4,21,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,-7,8.52,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,56.97,-135.54,2024-06-16T09:00,2024,6,16,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,79,8.62,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.325167,-152.162833,2015-08-08T16:05:51,2015,8,8,4,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Gray whale,75,6.78,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.017787,-135.627423,2023-05-05T10:22:54,2023,5,5,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,8,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.03635,-135.3487,2016-04-19T15:01:18,2016,4,19,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,52,8.48,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.018905,-135.62859,2023-04-19T10:36:47,2023,4,19,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,8,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,55.5152,-162.819,2000-06-14T12:36:44,2000,6,14,2,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Gray whale,31,5.14,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.148874,-135.507247,2024-05-17,2024,5,17,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,-52,8.52,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.016243,-135.609898,2023-04-19T10:53:20,2023,4,19,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,7,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,58.37,-134.67,2024-05-28,2024,5,28,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,46,7.36,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.018075,-135.606702,2023-04-19T10:58:10,2023,4,19,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,11,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,64.7394,-169.1146,2012-07-15,2012,7,15,,HumanObservation,EC-CWS Eastern Canada Seabirds at Sea,Gray Whale,40,1.39,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.068203,-135.517412,2024-04-22T12:50:57,2024,4,22,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,42,8.6,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.016862,-135.609413,2023-04-19T10:54:02,2023,4,19,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,13,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.07522,-135.473,2009-04-24T12:40:29,2009,4,24,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,52,8.59,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.292,-152.45,2015-07-29T18:31:07,2015,7,29,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Gray whale,79,6.78,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.01695,-135.609307,2023-04-19T10:54:11,2023,4,19,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,13,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,56.993454,-135.713265,2018-04-03T09:50:14,2018,4,3,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,29,8.71,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.016608,-135.609667,2023-04-19T10:53:44,2023,4,19,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,7,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.00462,-135.59768,2009-06-21T16:21:30,2009,6,21,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,18,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.1627,-135.80182,2004-06-05T16:17:51,2004,6,5,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,28,8.66,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.110007,-135.56929,2023-04-14T10:32:06,2023,4,14,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,-3,8.52,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.019322,-135.608395,2023-05-05T10:38:20,2023,5,5,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,13,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.017145,-135.609067,2023-04-19T10:54:38,2023,4,19,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,13,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.00435,-135.59967,2023-04-19T09:57:28,2023,4,19,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,18,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.162133,-135.476189,2024-05-20T09:52:57,2024,5,20,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,87,8.52,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,56.97,-135.54,2024-06-16T09:00,2024,6,16,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,79,8.62,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,55.5477,-162.7457,2000-06-14T12:21:40,2000,6,14,1,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Gray whale,34,5.13,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.0363,-135.4887,2010-04-06T15:47:28,2010,4,6,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,124,8.59,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.0363,-135.4887,2006-11-04T10:54:37,2006,11,4,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,124,8.59,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.07104,-135.5623,2016-04-02T13:18:09,2016,4,2,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,26,8.6,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.01695,-135.61199,2023-04-19T10:50:09,2023,4,19,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,13,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.00961,-135.63114,2023-03-30T08:24:18,2023,3,30,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,8,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.00413,-135.59137,2023-04-19T09:47:18,2023,4,19,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,21,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.1283,-160.3198,2000-06-12T17:43:18,2000,6,12,1,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Gray whale,65,4.25,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,56.97,-135.54,2022-06-05T02:02:44,2022,6,5,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,79,8.62,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.071894,-135.566147,2018-04-08T11:46:10,2018,4,8,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,26,8.6,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.049478,-133.561356,2019-07-15T12:53:44,2019,7,15,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,-5,7.28,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.01732,-135.6124,2023-04-02T10:44:08,2023,4,2,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,13,8.63,Gray Whale,Eschrichtius robustus
